Review Date,Review Text,Rating
"July 31, 2019","Fantastic service, great food! We enjoy this evening very much.their food is awwome nd service is excellent",5.0
"July 29, 2019",Food was pretty good today. There are always a large range of food items. But I feel the quality has deteriorated since that of several years ago. Nonetheless service is still great,4.0
"July 27, 2019",In Westin there have very different type of delicious food .their sea food fish nd main dish is also very good.we love their dessert collection too.,5.0
"July 26, 2019",Had a great time together with my family in seasonal taste.Everyone will enjoy it for sure.Hope everyone will like this place as i did.,5.0
"July 26, 2019",We had a great time to came here.their food is very tasty that's why we came here regular.their sea food fish and meat is very authentic and dessert is also very delicious too.we had enjoyed this moment.,5.0
"July 25, 2019",We had a great time in westin. Their have very authentic food in here.their dessert nd main dishes all are very delicious.,5.0
"July 25, 2019",Amazing environment to get together and have a meal. Their service is very amazed . Dessert is very tasty in this restaurant,5.0
"July 23, 2019",Westin provides very authentic food nd delicious food also.we came in Thai festival in westin.their have very delicious food nd well decorated environment.,5.0
"July 17, 2019","Excellent breakfast with a service with a smile. The staff anticipate your needs and it is a pleasant experience. The choices are across Arabian, South Indian and continental cuisine. There is a good selection of healthy options as well as for people with diet restrictions....More",5.0
"July 17, 2019",Food quality and taste was good. Beside their internal decorations and environment was extremely fine.,5.0
"July 13, 2019",Great service by the Westin dhaka buffet restaurant staff.Food was excellent.Specially the grilled food was great.,5.0
"July 12, 2019",The food and service quality is very good .we feel very good came to here.food is very tasty and service is excellent.,5.0
"July 10, 2019",We come in first time in this restaurant. All food are very different and tasty. Every single item very testy.We enjoyed every items.,5.0
"July 8, 2019","Outstanding dinner at seasonal tastes restaurant.Service was excellent,environment eas awosom.lovely.",5.0
"July 6, 2019","The service, food, ambiance and specially the people working here at the Hotel are great and amazing. Thank you for welcoming us.",5.0
"July 6, 2019","Really very good food. It was a great family get together. We just loved the masala tea. And rasgulla. Service was excellent and so natural, really enjoyed.",5.0
"July 5, 2019","Dinner food was so delicious and environment and service person Mr.Al-amin was excellent, his behaviors was good.",5.0
"July 5, 2019","I just fall in love with their sweet item called ""baklava"" this dasert made my face mouth watering... 🤗 As a first tym visitor I love their food",5.0
"July 5, 2019",One of the best food they offer us.. all the item is so delicious.. today their theme night is on. . Sea food theme night .. I also love their desert item.. specially the cake items.. so lovely.,5.0
"July 5, 2019",Iam surprised to came here.Every single food item is very taste and delicious.Almost item are very different delicious.we enjoyed al most item.Hope we come again.,5.0
"July 5, 2019","Awsome food quality, service also great specially sagor and al amin was brilliant I have never seen before like this hospitality...it is best place to take your meal with family",5.0
"July 5, 2019","Food was awesome,brilliant service from sagor & Al amin,I have never seen before like this hospitality, keep it up..overal 10 out of 10",5.0
"July 5, 2019",Aamzing collection of food. Great ambience and hospitable staffs. Even in buffet they serve most dishes on your table as per request :),5.0
"July 4, 2019",Seasonal tastes restaurant food was best in Dhaka city.service was outstanding .specially the grilled item was excellent.,5.0
"July 4, 2019",Westin dhaka seasonal tastes restaurant lunch was best in dhaka city.Everything was excellent.wonderful.,5.0
"July 3, 2019","I stayed at the Westin for 10 days and never got bored with breakfast. Seasonal Tastes has a wonderful selection of food options from around the world, as well as incredibly friendly and service-oriented staff. Highly recommend!",5.0
"July 3, 2019","When I entered the hotel ,its make me astonished... It's really nice place for couple .. i am really happy to get that place to bring my wife and having wonderful launch.. the food is really delicious and service is awsome",5.0
"July 3, 2019",Always good to be here. The environment is so Relaxing and their food & service is always top notch as usual.,5.0
"July 2, 2019",Nice environment place and good quality food or services.. We r astonished from there cause by they r opend new appayan centre is paan masala..that was fabulous. I ll never forget there delicious dessert..,5.0
"July 1, 2019",Great items. Worthy of price.but food quality and service is really very good .we are feeling very good to came here .@sagor is very good server.this resturent is very good for quality time .,5.0
"June 30, 2019",Very pleased with the consistent service and the excellent food. This location never seizes to amaze.,5.0
"June 18, 2019","Great spread for lunch. Across local, international and even sushi as well!! The mangoes were brilliant and so were the deserts",5.0
"June 13, 2019","If I intend to have a delicious gourmet buffet, I always book my table at ST, next would be Latest Recipe at Le Meridian. Surely, in terms of menu, taste and ambiance ST is unbeatable at Dhaka. Though hard on your wallet, B1G1 offers are...More",5.0
"June 13, 2019",Wow..What An amazing lunch experience we just had in Tastes restaurant. Their food and service is just top of anything. Restaurant ambiance is great for family and service staff were very much helpful and experienced. Thanks Westin Dhaka for making our day👍,5.0
"June 4, 2019","We always go out to dine at this places & normally more than couple of times during the Ramadhan for Iftaar. It’s always nice to have meal over at Taste. Such a wide variety of food is served, really difficult to choose.",5.0
"May 31, 2019",All the foods were fresh and tasty. Very good quality and awesome taste I think I’ll come here again and again Thanks,5.0
"May 31, 2019",Thank you for service. Tasty food Happy spending time Lovely environment Wanna came here again Thanks westin,5.0
"May 31, 2019",The food was excellent and desserts were delicious. Wish to come again in next Ramadan. Thanks rifa Mahbub GM X Index Group,5.0
"May 31, 2019",Food here is very good... Best for its price.... Good environment Getting Nice behaviour from all And sweets are very tasty Thanks,5.0
"May 31, 2019",This place has a wonderfull environment. There is a wide variety of choices to choose from and the food is very good...,5.0
"May 31, 2019",Awesome food as always Specially Nehari i like this most They have many items here. Amazing arrangement thanks,5.0
"May 31, 2019",city best iftar item lovely environment specifically malai tea Turkish sweets are awesome .. good service as well thanks,5.0
"May 30, 2019",This is a restaurant located on 2nd floor of hotel Westin in Dhaka. The decor is unusual and food variety is awesome. The buffet is worth a try and is priced reasonably. The choices are ample and the staff is efficient. Overall a trip worth...More,4.0
"May 25, 2019",I think that is the best iftar I ever had Food is awesome but service not good They are little bit rude,5.0
"May 25, 2019",Baby sitter room must be needed They don’t have any baby feeding room I m just disappointed for that Really its not expecting from westin dhaka,5.0
"May 25, 2019",It was an wonderful experience having a family ifter... food was delicious.. service was ok compared with a huge crowd situation .. I will recommend others to join ifter in the coming days . Thanks Rifa for being us very nicely,5.0
"May 25, 2019",Best iftar in Dhaka city Seasonal taste is best in all foods. Thay have asian amarican food also Btw today we were having iftar here it was nice,5.0
"May 25, 2019","Been coming to their Iftar/dinner for the past few years-hasn't let me down even once! Consistent quality, taste and service!",5.0
"May 25, 2019",The iftaar buffet was elaborate and delicious. Loved it. Thanks westin dhaka for making this type of restaurant Great iftar experience,5.0
"May 24, 2019",We came here for having iftar They are always best in food and services Lovely environment and lovely people thank u,5.0
"May 24, 2019",They are always best in food Awesome Iftar I ever had but today we didn’t getting the service which one we were expecting from them Anyway I think service should be more good like a 5 star thank you,5.0
"May 24, 2019",It is one of the best experiences i have had in bangladesh. Love the food and the ambience. Definately will come back again.,5.0
"May 23, 2019",I have always enjoyed the Iftar at the Seasonal Taste. Wide range of culinary delights. Good food! Great staff!,4.0
"May 19, 2019",Best iftar items Food quality is best Lovely service And lovely decoration Thanks westin dhaka And thanks to seasonal taste,5.0
"May 19, 2019",Best food Best quality Good environment Lovely place Awesome service Thanks Westin dhaka for making THIS type of restaurant,5.0
"May 19, 2019",Foods are very much testy. But there is an option to improve arrangement of foods along with foods of live station.,5.0
"May 19, 2019",Too much tasty food and different food I m just confused what should i first having T Lovely envoronment,5.0
"May 19, 2019","Food quality , variation & taste is very good. Service & decoration excellent... awesome decoration lovely place thanks rifa",5.0
"May 19, 2019",Best taste Awesome and ymmumy food Love their behaviour And awesome environment Wanna come here again,5.0
"May 19, 2019","I had been to their restaurant during their iftar, to try on different varieties of it but unfortunately i felt like I was kinda overlooked... I mean i am a non-muslim and went to try out something new, to enjoy the ambience of it. Well...More",2.0
"May 13, 2019","Most of the dishes are really tasty and healthy, beautifully presented and decorated. The salad bar is unique, the Sushi bar needs improvements, the Haleem needs some improvement, awesome dessert menue great Tandoori Roti and Chicken, superb lamb leg rost.Great ambience very friendly female hosts...More",5.0
"May 12, 2019",Best buffet resturent Lovely environment Awesome service And nice place Hope will come here agani Thanks,5.0
"May 12, 2019",We really enjoyed here We come here to having iftar They are awesome in every food Thanks for making awesomeness for us,5.0
"May 12, 2019",Good varied menu. Excellent service. Everyone very attentive. Good afternoon idea to introduce lactose free tea. So I requested to Rifa please inform your manager for take some steps about lactose free tea thanks,5.0
"May 12, 2019",Good place and good food. Good range of foods available. Awesome food tast Nice decorations And very good service,5.0
"May 11, 2019",Excellent food for ifter and dinner. Items are very good. Each items are extremely delicious. The juices are very refreshing. The place is very cozy.,5.0
"May 11, 2019",First of all I Love there decorations Awesome food specially Arabian kabab muttun halim this was great and surprising Hilsa fish Thanks Westin dhaka thanks rifa,5.0
"May 11, 2019","Excellent arrangement by the authority & nee chef, special acknowledgement for your vibrant team who attended each customer with utmost care. Lovely ambience with scrumptious food! Thanks rifa for attending us",5.0
"May 10, 2019",It was good. But could have increased the number of dishes. There was not a good number of variety to go with. But overall it was good.,4.0
"May 10, 2019",Best Indian food And others food like ASIAN Americans bangali foods are also very tasty Thanks to westin Dhaka,5.0
"May 7, 2019",Great food.. specially their desert section is best in the city. totally a value for money for me. people must try..,5.0
"May 7, 2019",Today we having Iftar here The world best food item Love there Iftar item Good service Awesome decoration,5.0
"May 5, 2019",it was a great hangout at the restaurant..a bid spread. and really friendly behaviour of the service personel. we really enjoyed it.. thank you westin ..,5.0
"May 5, 2019",It was a great experience ideed. Foods and environment was outstanding. I must appreciate the entire setup. Cheers..,5.0
"May 2, 2019",Just love their foods always Seriously they know about the magic of taste All kinds of food made here Thanks Westin to making this type of restaurant Thanks rifa for make us feel special,5.0
"May 2, 2019",Best buffet restaurant in dhaka city Awesome Indian food Sweets are also very good Fantastic service Thanks westin and Rifa is very helpful . Thank you,5.0
"April 26, 2019",Food full of flavour and the BEST desserts in Dhaka. The grill corner is my personal favourite - I never miss the sea food grill there. The Mango cheesecake has also been one of the best desserts that I have tried.,5.0
"April 24, 2019",They are always famous for tasty and yummy food.. They make Indian Asian American and Bangladeshi food also Love their good service Love their environment. And specially Rifat is very good she is attentive.. And careful. Thanks,5.0
"April 22, 2019",It’s a very nice place. Foods are good. Shushi and salads are yummy. I liked their desrets too much. Environment is good. Service is good.,5.0
"April 21, 2019",Everything is good .Their food is too good . Best buffet restaurant in Dhaka city Today we reserve a party in this restaurant they made excellent food for us And service r too good,5.0
"April 19, 2019",we are coming here to spending a good time.. we all feel very satisfied here allover is very good like food service all things love their environment thanks.rifa ro much friendly behavior. I like it....,5.0
"April 19, 2019","All items are good, fresh , healthy,and teasty I really appreciate to seasonal taste for best food forever Asian all typs of food available here Thanks",5.0
"April 19, 2019",Good Buffet restaurant Best food Spending a awesome time here with my family Love their service Thanks to westin,5.0
"April 19, 2019",Thw food served was amazing with the ambience followed. The service given by the employees are 10/10. Made a prefect choice taking seasonal taste. The food : 10/10,5.0
"April 9, 2019",I really like the food taste and quality. Moreover the ambience is wonderful. But it would be great if you could bring variation in sushi menu like baked ot torched.,5.0
"April 8, 2019",It was a pleaser to do dinner at western. The food quality was very good and Unique and environment was awesome specialy service was good,5.0
"April 8, 2019","Nice buffet at westin dhaka seasonal tastes restaurant.everything was excellent.service,food,embience excellent",5.0
"April 8, 2019",I had the lunch buffet and there was and abundance of choice. From Bangladeshi cuisine to sushi and most of it is pretty authentic. The salad bar is amazing and not a typical salad bar at all. But the desserts are truly the best. As...More,5.0
"April 8, 2019",They are famous always for the best buffet food in Dhaka city They seriously made the awesome food as well Good service and environment,5.0
"April 6, 2019","The best restaurant is seasonal taste I visit here .Very nice place of Dhaka city .there food are just too yummy specially beef steak,Indian food all,and dessert also.they are so kind and celebrated my husbands birthday ,also very helpful Mim because she kept my baby...More",5.0
"April 6, 2019",I m just surprised that it was my birthday and they didn't know after that knowing wish me greatfully.i m just amazed about their services and food quality with good taste.and very glad to came here it was brunch section. We got some people there...More,5.0
"April 5, 2019",Especially i want to say here's Beef steak was so much yummy i just like it.All food also gd taste by i just love their steak 😘.there sweet item collection is huge.they are service also friendly and caring.Mim and Arif just helped us to get...More,5.0
"April 5, 2019",We are really greatful came here to eat .it was branch section and they have more n more new food item.we took also their live food galaxy.this was awesome really.there environment and services also most precious their team especially Mim is so friendly.we loved to...More,5.0
"April 3, 2019","I visited more hotel in bd, bt i think the westin Dhaka is the best hotel in our country. I m so much glad to came here basically breakfast time the reason of here environment nd services is very good and caring.i just loved this...More",5.0
"April 3, 2019","It was lunch time & we rushed here for buffet lunch & really its excellent. Nice environment, healthy foods with lots variety, well mannered stuffs. If you like to get the international standard I recommend this place.",5.0
"April 3, 2019",Seasonal taste is the best buffet resturant They have japanees indian and amarican also love their food Thanks,5.0
"April 2, 2019","Nice environment is seasonal taste restaurant in Westin Dhaka.and also we get great service .and they are all good behavior person .Sumona,Mim, was given friendly attitude nd also gd caring services..just loved there food.so much yummy nd tasty.i m just liked there delicious ice cream...More",5.0
"April 1, 2019",World Best good Making here NOW they promoting turkish sweet That was awesome sweet Very healthy food And good place,5.0
"April 1, 2019",Seasonal taste is my favourite place.. max time I visit here they serving awesome food always. Love their sweets and juices also. Thanks Westin dhaka for made this type of restaurant,5.0
"April 1, 2019",The Lunch buffet was excellent with plenty of variety and selection of food from appetizers to desert. Service was great as always.,5.0
"March 30, 2019",Extraordinary food Good service Too much enjoying time Best buffet restaurant Love westin Seanal taste best,5.0
"March 28, 2019","The Seasonal Tastes provides an excellent dining experience. The food was very good, appealing to a variety of appetites.",5.0
"March 28, 2019",It was very nice exprience.food was very tasty and all the food was very fresh and the service was good all the associate was very friendly and polite with positibe energy all of them were very good at what they did forgot the name though....More,5.0
"March 28, 2019","Seasonal taste is really a great restaurant in whole dhaka city Its provide different types of food like Asian,Indian American and so on. Love their food and service",5.0
"March 28, 2019",They made world best tasty food Today I satisfy with my lunch Thanks Westin Dhaka for make this type restaurant love thm,5.0
"March 27, 2019",Good food and great service. Best buffet restaurant in DHAKA city. Thank to Westin for giving us this type of restaurant,5.0
"March 26, 2019","Employees are friendly, breakfast is good , room service is nice ! The hotel is located in a Gulshan area .",5.0
"March 26, 2019",my experience has always been excellent. the people working at westin are superb. very kind polite generous amazing service. great food ambiance. i simply love this place the people. fishing the people and the hotel all the best,5.0
"March 25, 2019",First of all good environment for businesses metting. Food quality is good enough and the specially the ghurer rosmalai taste is so awesome.,5.0
"March 25, 2019",Foods are so yummy specially the gurer rosh malai (kind of snack). Atmosphere is also very nice. Recommended. They give awesome service specially Hamid..,5.0
"March 24, 2019",Seasonal taste is the best buffet restaurant in Dhaka city. Many type of food decorate here They give us always best service specially Hamid(I’d-9442) he is best and very attentive. And Rifa is also very well mannered . Thanks,5.0
"March 22, 2019","It’s a great place for buffet meals wide array of itemsse veg by attentive chefs and waiting staf. A goood mix of Western, Orientaland local cuisine. It’s expensive though.",4.0
"March 21, 2019",They made awesome food and many kinds of food like Asian Americans and Indian. They provide very also good sweets..,5.0
"March 21, 2019",I just want say that seasonal' taste is the best buffet Restaurant in dhaka city. Love their many kind of food. And they are giving awesome service,5.0
"March 16, 2019","So we had brunch today me and my wife. Food was really fresh with so many added items. Baby chicken with mushroom sauce was so much yummy. Desserts specially golab jamun was best in the town. Stir fry, green curry rice, saffron polao, rib eye...More",5.0
"March 14, 2019",Nice place the westin dhaka.everything was nice service was excellent.everything was execellent.lovely.,5.0
"March 11, 2019",It’s a very nice place. Local foods are delicious. I liked stir fries a lot. They have a very option of food. People are friendly.,5.0
"March 6, 2019",We are treated so nicely. Environment is good. People are co-operative. Foods are really good. I would love to come here again.,5.0
"March 6, 2019",They have done a very good preparation for womens day. Foods are specially made for us. Deserts are delicious. I enjoy it alot.,5.0
"March 3, 2019",It is really good to be here. People are friendly. service is really good. Bangladeshi food are really good.,5.0
"March 3, 2019","Foods are really good. People are friendly. I like shushi,tempura,grilled food. Deserts are deliciou. I would love to come here again.",5.0
"March 2, 2019",Food of the Taste Buffet Restaurant was yammy. Specially beef steak and bbq was excellent. I quit often visit this restaurant. The cook of the restaurant deserve credit.,5.0
"March 2, 2019","Westin Dhaka buffet restaurant service,food,embience was best in Dhaka city.everything was very nice.",5.0
"March 2, 2019",Westin Dhaka buffet restaurant was very nice.we enjoyed very much with my family.everything was outstanding.,5.0
"March 2, 2019",Nice dinner at Weston Dhaka seasonal tastes restaurant.Staff are very friendly.They always suggest about their new food.,5.0
"March 2, 2019","Everything was outstanding. Their service, food, embience, behaviour staff friendless everything was outstanding.",5.0
"March 2, 2019","Nice environment,nice food excellent service.live counter was fantastic.everything was great.outstanding.",5.0
"March 1, 2019",Food & service is really awesome! We enjoyed a lot ! Specially japanies food ! Ambiance also !lovely.,5.0
"March 1, 2019",Excellent service from Mr Mahfuz and team the food was very tasty the service was of top notch and the place was very clean,5.0
"March 1, 2019",Taste and quality of the food is very nice. Each and every item tasted very good. All the items were too fresh I must mention that. And the deserts is too awesome. Last but not the least the ambience of the restaurant is very nice.,5.0
"March 1, 2019",Food was good and service was commendable.Embience was fantastic. Fuchka was nice and dessert was excellent.,5.0
"March 1, 2019",Brunch was outstanding.Specially the fish item was excellent.Service was fantastic.Overall excellent.,5.0
"February 28, 2019",Nice place to have lunch at Westin Dhaka seasonal tastes restaurant.It was a nice experience with my family.,5.0
"February 28, 2019",Nice environment.Service was excellent.Food was outstanding .Specially the dessert was excellent.overall excellent.,5.0
"February 28, 2019",It was a best brunch in dhaka city.There was so many variation of food.Service was excellent.specially the fuschka was nice.,5.0
"February 26, 2019",Had the best birthday celebration ever. The food and environment was really good and the birthday celebration done by the westin team was awesome!!!,5.0
"February 25, 2019",It’s a very nice place. stir fries are good. people are friendly. environment is friendly. Local desert are tasty. I like their shushi.,5.0
"February 23, 2019",Sudden plan to have lunch at Westin buffet. The ambience is good with a wide variety of dishes. Their Japanese options as well as bbq corner are my favorites. Their dessert options are just superb and sweet and succulent. Overall good experience and with the...More,3.0
"February 23, 2019",Food was amazing 😉. Service was great 👍. The ambiance was nice and so the staff but there wasn’t much variety for the entree selection,5.0
"February 23, 2019",Westin food was excellent.service was fantastic.and staff are very friendly with us.They always suggest about their food.,5.0
"February 23, 2019",Outstanding dinner at westin dhaka.Service was excellent.Food was nice.environment was charming.lively.,5.0
"February 22, 2019","Simply fantastic! From sushi to sashimi to live grill station to huge Bangladeshi offerings, salad station, gourmet soup corner to enormous dessert cart! Great taste all around! Will definitely return.",5.0
"February 22, 2019",It was a excellent lunchat westin dhaka buffet restaurant.Food was wonderful.service was outstanding.,5.0
"February 22, 2019",Came with my fimily for dinner. All the food were very delicious and staffs are very friendly. Had a wonderful time here. Would highly recomend.,5.0
"February 22, 2019",Today’s food selection was very good.some new dishes also available so overall it was fantastic today.,5.0
"February 22, 2019","For around 5.5k bdt per person, the restaurant had quite a lot to offer. Seafood and the Desserts were particular highlights of my visit.",5.0
"February 20, 2019",Seasonal tastes restaurant nice view.but service was not good.and I came my family purpose.but food quality very bad.i will not come in this place,1.0
"February 18, 2019",Very very nice and tranquil environment!!! Food is very good!! My 6yrs old daughter liked it a lot! Well done! Rifa!,5.0
"February 17, 2019",This is my favourite place to go for a buffet lunch or dinner in Dhaka..the special nights that they arrange with different cuisines from time to time are also go-worthy! Dont forget to grab a bite if you are in the mood for a buffet😬,5.0
"February 16, 2019","It was an amazing experience, great food,great hospitality and great family time. Will visit again next time.",5.0
"February 14, 2019",It was a unbelieveable valentine dinner at Westin dhaka.The embience was excellent.Service was great.,5.0
"February 14, 2019",It was excellent and very delicious meal that I had with my family. Wonderful that it kept the standard to a high level,5.0
"February 12, 2019","They have the best buffet with wider cuisine option from continental to japanese to italian, indian, and what not. Deserts are simply awesome.",5.0
"February 12, 2019","This is wonderful to be at a colorful breakfast at Westin Hotel, Dhaka. Today is the first day of the month of Bangla calendar, the beginning of spring.",5.0
"February 11, 2019",I came my friend purfes the seasonal tastes restaurant .food quality is not well.service is good.nice view.but especially fasta quality disgusting so i decided that next time i will not come here Again,1.0
"February 10, 2019","Foods are nice. Tempura,shushi are good. People are friendl. Environment is good. It’s a nice place to have dinner.",5.0
"February 7, 2019","We come to seasonal taste every month. Good food and environment are the main reason. What makes me amaze the consistency. Whenever we come, we are made comfortable. Recommended!!😊",5.0
"February 3, 2019",Have stayed at this property numerous times and look forward to breakfast in Seasonal Tastes. Staff focused on service. Even the chef came to my table one morning to suggest a variation of my normal selections.,5.0
"January 30, 2019",It was a nice dinner with my colleague.everyone enjoyed the buffet dinner.food was excellent.service great,5.0
"January 30, 2019",Food was so good. Specially live cooked items. But need to increase some items.environment nice sooo.,5.0
"January 27, 2019",Very nice place for business meeting.Specially the Turkish was excellent .service was great.everything was nice.,5.0
"January 26, 2019",It’s a very friendly place. Foods are really nice. People are friendly. I like the enviourment. I would love to come again.,5.0
"January 26, 2019",Buffet restaurant food & service was excellent embience was fantastic.we enjoyed the dinner.everyone was happy.,5.0
"January 26, 2019",excellent food. they follow the authentic recipes.love to be there. excellent supervising capability of the stuffs.,5.0
"January 26, 2019",It was a great dinner with my family we really enjoyed .Service was excellent.Food was great.Everything was fantastic.,5.0
"January 26, 2019",It was a great experience to dine at Westin dhaka buffet restaurant.Chicken birirani was excellent.nice,5.0
"January 26, 2019",Indian food was excellent.Not only the Indian food other food was also nice.Service was best in Dhaka.,5.0
"January 26, 2019",Seasonal tastes restaurant is a best place for dinning with friend.we really enjoyed.everything was nice.,5.0
"January 25, 2019",Food are very good service even better Specially the mutton nihari was excellent.everything was fantastic.,5.0
"January 25, 2019",Seasonal taste is one of the best restaurant i love their food quality and best service specially rifa is very professional and attentive.,5.0
"January 25, 2019","Westin dinner,it make me Happy. Because it was designed and delicious. Specially the Arabic food was fantastic.",5.0
"January 24, 2019",It was great dinner with my family.Arabic style mutton excellent.Service was great.embience was amazing.,5.0
"January 24, 2019","Nice dinner at seasonal tastes restaurant.Arabic food.Indian food,continental food so many variation of Service was excellent.",5.0
"January 24, 2019",Arabic food was excellent.specially the baked fish.Service staff are very friendly.Everything was fantastic.,5.0
"January 22, 2019","Good Food, Wonderful service a big spread amazing choice of the foods, tempura is awsome and the sashimi",5.0
"January 22, 2019",Excellent food and excellent environment with superb service level. Food was good. Menus contained various foods to be liked by guests of different ages.,5.0
"January 22, 2019",It is a nice place to have lunch with family.Food was excellent.Srevice was great.everything was fantastic.,5.0
"January 21, 2019",Food and ambiance along with service have been fantastic :). Great place with excellent experience indee,5.0
"January 20, 2019",Food was excellent and the overall environment was nice. Music theme and other services was also great. Recommended for family get together.,5.0
"January 20, 2019",Seasonal tastes restaurant lunch was excellent.staff are very friendly.everything was nice.outstanding,5.0
"January 20, 2019",Most beautiful environment than other restaurants.There was so many variety of good.grilled item was very nice.,5.0
"January 20, 2019",Cauliflower soup was excellent.others food was also nice.service was outstanding.staff was very friendly.,5.0
"January 20, 2019",Westin dhaka seasonal restaurant desert was excellent. It is a place where we really enjoyed everything.,5.0
"January 20, 2019","This hotel serves is best& beautifully,staff behaviour is good.mutton biryani was excellent.we enjoyed.",5.0
"January 20, 2019",We are really impressed to see their service. Their food everything was outstanding. It was really heart touching.,5.0
"January 20, 2019",It was a great dinner at seasonal tastes restaurant.staff are very friendly.service was excellent.everything was nice.,5.0
"January 19, 2019","Seasonal tastes restaurant staff made our friendship outstanding. Their service, food, everything was nice",5.0
"January 19, 2019","Seasonal tastes restaurant food was excellent than other restaurant in dhaka,service staff are very friendly,",5.0
"January 19, 2019",Everything’s too good! Their behaviour is good as well. The view is mesmerising! We’re pleased! I would suggest everyone visit the hotel! Thank you :),5.0
"January 19, 2019","It was a outstanding experience for at seasonal taste restaurant. Their food,service& embience was excellent.",5.0
"January 18, 2019",Brunch was excellent.we enjoyed it.food was fantastic.soup was nice.staff service was wonderful.everything was nice.,5.0
"January 18, 2019",We really ashtonished to see the seasonal taste brunch.It was really outstanding.staff are very friendly.,5.0
"January 18, 2019",Brunch was excellent.food was outstanding.there was so many variety.service was excellent.specially the beef curry was nice.,5.0
"January 18, 2019",Really it was a outstanding dinner. Seafood variety was available.service was excellent.food was wonderful.,5.0
"January 18, 2019",Westin buffet dinner is my most favt buffet dinner. This is the best buffet dinner in Bangladesh. I reccomend superior 5 star,5.0
"January 18, 2019",Really it is a nice place dinner . We enjoyed their mullon nihari it was really outstanding. Everything was fantastic.,5.0
"January 18, 2019",Seasonal tastes is best resturant in dhaka . Their service was excellent. Specially tempura was nice.,5.0
"January 18, 2019",It was a great dinner with my family we really enjoyed the food their service & embience was excellent,5.0
"January 18, 2019",It was a fantastic dinner at Westin seasonal taste restaurant.service was memorable.embience was good.,5.0
"January 17, 2019",It was a great seafood night at Westin taste restaurant.there was not only seafood variety but also others food variety .,5.0
"January 16, 2019",It really wonderful and somany choices of delicious food and we really enjoyed and specially the seafood was amazing,5.0
"January 16, 2019",Excellent ambiance and decor. A wide selection of moth-watering foods greets you as you descend into the buffet area. Take you pick.,5.0
"January 15, 2019",Good Food . Good place to sit around. Best for families . You can try different types of food here. Thai food tests good,4.0
"January 15, 2019",I love this restaurant. Delicious food. Good for family and business as well. A bit high end but worth to a visit.,5.0
"January 15, 2019",Here I came with my friends and family. The service was fabulous. And the spread was very exotic. We enjoyed a lot and I would like to recommend this restaurant.,5.0
"January 15, 2019",We are really happy to get together with my family. And thank you Westin for a wonderful service.specially the dinner was fantastic and huge.we really enjoyed. We will come back again.the desert specially mahalabia really awesome.,5.0
"January 15, 2019","we came here because we were hungry, but we felt like we r in a food heaven. so many choices of the food.we really enjoyed. definitely we will come back again.",5.0
"January 15, 2019","Really appreciable dinner.we enjoyed. It was a corporate treat though we feel like home here. A big buffet,we like the dessert.",5.0
"January 15, 2019",It was a awesome experience. We feel like home. Best service. Exotic buffet.we 'll come back again. Thank you Weston.,5.0
"January 15, 2019",It was amazing. A very big spreads. And very tasty food. Specially the live grills are really appreciable.,5.0
"January 14, 2019","We had a dinner at seasonal tastes restaurant.It was amazing.their service food presentation,embience was excellent.",5.0
"January 14, 2019",It was a great dinner with my business partner. Service was excellent. Food was wonderful. Everything was nice.,5.0
"January 14, 2019",Nice dinner with my family.it was a great dinner .everything was fantastic.food was nice.service was excellence.,5.0
"January 14, 2019",It was a great dinner with my freind.we are very happy to dine here.live station was outstanding.everything was nice.,5.0
"January 14, 2019",In my experience it was a fantastic dinner.there is so many type of food service was nice food was great.,5.0
"January 14, 2019",Seasonal taste restaurant service was great.food was excellent.staff are very friendly.specially kabab was awesome.,5.0
"January 14, 2019",It was a geeat dinner in dhaka.foid was excellent.service was outstanding.environment was fantastic.very nice.,5.0
"January 13, 2019","Though it's a business lunch but we enjoyed it a lot. Fried tempura,Local food,Japanese soups are great. People are cooperative.",5.0
"January 13, 2019","Food is good,service is good. People are friendly.I like their shushi alot. Fried tempura, local deserts are great.",5.0
"January 13, 2019",It was a great dinner in dhaka in my experience.specially food was great.staff are very friendly.lovely.,5.0
"January 12, 2019",It was a great lunch. All food very delicious and tasty. Very good environment and all staff very helpful.,5.0
"January 12, 2019",Excellent restaurant food was excellent.service was great.environment was amazing.specially the live station.,5.0
"January 11, 2019",Great buffet! Great service! Very nice team. We will visit again for sure. Thank you! Bangladesh-Greece,5.0
"January 11, 2019",Here I get best food forever. They made always good food. And best buffet restaurant in dhaka city . They also provide many type of sweets thanks to Westin for give us this type of restaurant,5.0
"January 11, 2019",It was a great dinner with my business partner. My partner are very happy with their service & food . Lovely,5.0
"January 11, 2019",It was a amazing dinner in my lufe.food was excellence.staff are very friendly.embience are wonderful.,5.0
"January 11, 2019","Seasonal taste dinner was amazing with my friends,it was really wonderfull.service,food &embience was very nice",5.0
"January 11, 2019",It was a great dinner with my family. Taste restaurant food was excellent.Service was great. Specially the donar kabab was fantastic.,5.0
"January 11, 2019",It was a great dinner with my family.we enjoyed a lot.doner kaibab was amazing.service was better than other restaurant.,5.0
"January 11, 2019",We went to seasonal taste restaurant with my family .their food was nice.service was excellent.environment was great.,5.0
"January 11, 2019",We had a dinner at seadonal taste restaurant.It was wonderful.Specially the tantuni kabab was nice.service was excellence.,5.0
